symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
RIGL,"Rigel Pharmaceuticals, Inc.",2.95105,2.95105,330.12185,5.15755,0.0,4.5385,1.8029000000000002,0.113517227339815,0.5,0.498802032595245,-74.13940933333501,1.0,-74.550065333335,-74.213106666665,0.0,-0.3535,-0.39360000000000006,0.0,0.5,0.498802032595245,-74.13940933333501,0.0,0.08205,0.0,13.948421519391916,0.3374350271565183,11.768,11.57747941924085,0.805912820915495,0.0,0.0,0.0,769.52175,0.0,0.009049999999999999,0.01125,0.0041218545954595,0.01108944090061095,-65.78854999999999,2.779447016460999,1.2024108187438,-0.8082,-0.8439999999999999,0.26525,0.0,0.0,-68.332361333335,0.46191943178658,2.779447016460999,-17.4793378731795,-398.0767041935775,-398.0767041935775,0.0,82.83335,0.74915,0.7478499999999999,0.74845,0.76175,0.7599,0.2041,0.21045,0.0,0.7309500000000001,0.72445,-0.3478,-0.0764,0.002850000000000019,0.0,0.0,0.0,0.0,0.0,0.0,-0.12219999999999999,-0.0498,-0.022249999999999995,0.0,0.0,0.0,0.0,0.0,0.15245,0.058449999999999995,-0.5077,-0.23149999999999998,-0.008599999999999997,8.794302173809736
RILY,"B. Riley Financial, Inc.",0.0,0.0,0.83375,1.9281,18.75365,1.80465,1.68805,2.41325077039365,1.60204081632655,0.15973437971627,-0.04873912511164,0.557146885960485,-0.02976340177355999,-0.02932357722258,-1.10204081632655,0.0,-7.858099999999999,0.0,1.60204081632655,0.15973437971627,-0.04873912511164,18.75365,1.03045,0.0,44.9535720331595,0.821739584643965,1.8558184589587499,1.08722282125205,0.89414958517155,0.0,19.11685,0.0,66.1446,0.0,0.8849,-37.41325,1.11426464404555,1.08552490727675,-0.9665499999999999,0.0939334261942685,0.0,8.448599999999999,7.77225,28.7683,0.0,18.75365,0.040999431464395,0.478073195275675,0.0939334261942685,0.19213779491721,6.263901129390001,-4.86545935172082,0.99826020287805,0.14484999999999998,0.538,0.10189999999999999,30.910249999999998,22.54475,21.5357,0.6314,0.63585,0.0,1.08185,1.3142,0.0,0.0,-0.18165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13324999999999998,0.0,0.16390000000000002,-2.8415999999999997,1.64195,0.0,0.26315,591.4309865491803
RLGT,"Radiant Logistics, Inc.",5.96935,0.2443,0.0674,2.25,7.9122,3.4195,2.9147,0.8616555456194,0.32078907877914,0.47232941239089,-0.023545448450486,0.3218173162036,-0.026486565843733004,-0.028835613025234002,0.17921092122086,-1.17975,8.74955,-0.35285,0.32078907877914,0.47232941239089,-0.023545448450486,7.9122,2.3135000000000003,0.0,173.296262931885,5.36634314364425,1.1975,1.1292927369267,0.0435230913900105,0.0,51.05005,0.0,45.5773,0.0,0.2943,-0.6814,1.002507784816105,1.002507784816105,-12.7933,0.42362376896722,19.557038377284,0.09759999999999999,0.08565,0.023350000000000003,0.0,7.9122,0.023346155146375,0.8698987825789,0.42362376896722,0.0,10.6753912565778,10.6753912565778,0.0,0.1366,-1.76805,-8.57785,-3.34245,-3.39285,-3.39285,-0.022600000000000002,-0.023600000000000003,0.0,3.1433,2.23035,0.0,0.0,0.1323,0.0,0.0,1.8487999999999998,0.0,0.0,0.6617,0.0,0.0,-0.2628,0.0,0.0,0.0,0.22675,0.0,0.0532,0.5427000000000001,0.3827,0.0,0.06485,2576.9951011871276
RLH,Red Lion Hotels Corp.,0.694,0.8827,0.7482,0.0,21.0042,8.2722,6.680350000000001,6.1828330270338,0.0,0.0,-0.0136606932212485,0.23129085525788,-0.0026999174407361,-0.047831102379096005,0.0,-0.03095,-0.04425,-0.00075,0.0,0.0,-0.0136606932212485,21.0042,4.2532,118.72919999999999,0.573495608994115,0.46890865303706497,0.6045,0.46698114791949,0.2500982386862,-3.9662,14.80875,0.0,15.112,0.0,0.38555,0.7606999999999999,0.37994634281580497,0.431948889677425,-0.24865,0.134552171821795,1.97238494246995,0.96045,0.221,0.43210000000000004,0.0,21.0042,0.1101595704160775,0.205921860349627,0.134552171821795,2.69945141930197,1.39987203298173,1.39987203298173,0.0,-0.13185,-0.75985,0.08560000000000001,-1.6812,-1.6907,-1.6907,0.00695,0.00695,0.0,-0.03500000000000002,7.20685,-0.0046500000000000005,-0.06805,-0.043800000000000006,-0.0199,0.01865,-0.0518,0.0,0.0,0.0,0.012,0.007949999999999999,-0.026799999999999997,0.0,0.0,0.0,-0.26365,-0.0172,-0.06685,-0.03625,-0.08399999999999999,0.0,-0.1242,81.42341039967825
RLI,RLI Corp.,1.38795,1.43435,1.9973999999999998,10.4297,1.295,10.1643,10.00065,0.0,0.711063324286195,0.961868571020755,0.28585277513428,0.6413918945219299,0.275145448448475,0.19571791594368998,0.288936675713805,0.0,0.1374,0.0,0.711063324286195,0.961868571020755,0.28585277513428,1.295,6.0484,0.0,30.1799610141785,0.22365374903184498,0.0,0.0,0.0,0.0,284.73875,0.0,14.95075,0.0,0.039599999999999996,0.1233,0.0,0.0,26.7937,0.0,3.1139212161957,2.67345,2.6365,0.0,0.792,1.295,0.20277962222452,0.9852975366450649,0.0,0.0,98.8747682113305,2.974259307673785,0.81146932905328,0.10339999999999999,0.28165,0.28445,0.27945,0.29705,0.29905000000000004,-0.01205,-0.01395,3.3186,-0.21175,-0.20795,0.08049999999999999,0.03215,0.00020000000000000004,0.0665,-0.0695,-0.04455,0.13105,0.08095,-0.0673,0.09409999999999999,0.0801,0.0649,0.27015,0.41525,0.6186,0.024050000000000002,0.0,0.019899999999999998,0.07469999999999999,0.0,0.0,-0.0043,152.52230573999742
RLJ,RLJ Lodging Trust,0.8481,0.8481,2.8556,141.9167,0.0,0.0,20.0527,2.0351297645571,0.0,-0.32872221456256,0.12634274366806,0.39646309221044,0.080345910123755,-0.043360701110582,0.0,0.0,0.0,0.0,0.0,-0.32872221456256,0.12634274366806,0.0,0.0,0.0,0.19669850648535,0.16963094387594,0.0,0.0,0.0,0.0,13.8154,0.0,43.0745,0.0,0.5736,0.0,0.0,0.0,0.7526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12402209551238,-11.050766253628,0.0,0.0,0.082982275064783,0.082982275064783,0.0,0.1615,1.8332,2.1332,0.8663,0.0,0.0,0.0,0.0,0.0,1.2209,-4.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,83.76608684121558
RM,Regional Management Corp.,2.9045,2.9322,1.8953,7.3111,0.0,3.9471,4.8116,0.023093317506138,0.64179220981969,0.71802488510257,0.41095448682513,1.0,0.60175971991892,0.18937718813341,0.35820779018031,0.0,0.523,0.0,0.64179220981969,0.71802488510257,0.41095448682513,0.0,0.0,0.0,28.293255131965,0.35976433347973,0.0,0.0,0.0,0.0,0.0,0.0,33.4936,0.0,0.787,6.0408,0.0,0.0,3.5464,0.0,7.6758046050121,4.4143,4.2847,0.0917,0.0,0.0,0.4746522019532,0.970641756642,0.0,0.0,34.061983471074,34.061983471074,0.0,0.1925,0.5497,0.2315,0.6656,0.6604,0.6505,0.0,0.0082,0.0,0.3196,0.3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217,47.951463791576884
RMBS,"Rambus, Inc.",8.4645,10.05855,14.91855,7.6418,137.20915,5.51575,-26.81955,0.74897818344635,0.36270452404299,0.455693208102615,0.03535841118723504,0.9588516659716351,0.015135201694599976,-0.174541477925095,0.13729547595701,-0.003049999999999997,0.04485,-0.52085,0.36270452404299,0.455693208102615,0.03535841118723504,137.20915,8.10035,0.0,3.83600958807605,0.34546955728777,5.9915,5.84863365386325,2.70476743847295,0.0,2.99985,0.0,17.8482,0.0,0.33575,0.7089,0.30674386830984,0.40066268219273005,3.92945,0.70538991203012,2.07899384960185,0.85255,0.7225,2.3335,0.0,137.20915,0.18407594448857503,0.44379044120773,0.70538991203012,-0.149200188191015,-3.1681177518082,-3.1681177518082,0.0,0.9287,2.10195,2.0678,1.58705,1.52975,1.50705,0.03755,0.053849999999999995,0.0,3.3697999999999997,2.96555,0.11574999999999999,0.03699999999999999,0.006350000000000008,0.09535,0.2198,1.22765,0.0,0.17935,0.0,0.099,-0.0377,-0.10919999999999999,0.0,0.0,0.0,0.68555,0.0,0.29595,0.15785,0.28959999999999997,0.13040000000000002,-0.017449999999999997,-50.60235945107907
RMTI,"Rockwell Medical, Inc.",4.49585,4.6693,2.3568,0.0,13.719100000000001,51.9207,-13.1434,0.0,0.0,0.0,-0.0724758533562085,0.15484416619945,-0.074163439631753,-0.072787330951543,0.0,-0.1439,-0.13774999999999998,-0.41079999999999994,0.0,0.0,-0.0724758533562085,13.719100000000001,3.74855,18.64095,17.299890846151,1.59006968295845,5.2485,4.6315995779379,3.03545771149035,-22.817999999999998,25.4587,0.0,22.51435,0.0,0.00125,0.0015,0.000468044949003425,0.0014960632876512049,-246.54789999999997,27.4501927722915,1.1999996125102501,0.018350000000000005,-0.050499999999999996,1.0263,0.0,13.719100000000001,0.004603913980872499,0.31618381333077,27.4501927722915,41.055711201261,0.913074410062315,0.913074410062315,0.0,1.1984,0.40535,0.3993,0.40635,0.45925,0.45925,0.12835,0.0,0.0,1.5691000000000002,0.9468,0.08560000000000001,0.0523,0.03025,0.0,0.0,0.0,0.0,0.0,0.0,0.1012,0.32895,0.18645,0.0,0.0,0.0,-0.020850000000000007,-0.0361,0.44975,0.5152,-0.6404000000000001,0.10770000000000002,0.1844,56.30574517824596
RNET,"RigNet, Inc.",0.63725,0.9161,2.0804,0.0,6.0117,7.96095,9.7163,10.8894804823302,0.0,0.0,-0.0861213137417575,0.554184565659535,0.140004727801565,-0.206977158290925,0.0,-0.41595000000000004,0.49295,0.20500000000000002,0.0,0.0,-0.0861213137417575,6.0117,2.82,0.0,3.25940610316035,0.813649912820185,1.9829999999999999,2.1221302086223,1.569497857497125,0.0,60.07175,0.0,18.02795,0.0,0.29095,-0.6688000000000001,2.3931011378722653,1.27646915968596,-2.54515,0.7506306588945,0.9585585984815,4.2508,2.0949,7.436400000000001,0.0,6.0117,0.268847010837695,0.46957028029199,0.7506306588945,2.6607622969445996,2.03874078750765,2.03874078750765,0.0,0.0032000000000000015,-0.5628500000000001,-0.10055,-2.55195,-2.03915,-2.03915,0.02545,0.02545,0.0,0.04604999999999998,-0.0721,0.0,0.0,0.04725,0.0,0.0,0.2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01440000000000001,0.0,0.22674999999999998,-0.16559999999999997,-0.0364,0.0,0.0034999999999999892,38.88328089391125
RNST,Renasant Corp.,0.80045,1.4178,2.36755,13.809999999999999,0.0,5.3260000000000005,4.99155,4.83597321805,0.7189465336885299,1.0,0.23328114154001,1.0,0.24160784739351998,0.1658529364938,0.28105346631147,0.0,0.05635,0.0,0.7189465336885299,1.0,0.23328114154001,0.0,0.0,0.0,3.11592292078485,0.0373280355629835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12165,1.09045,0.0,0.0,0.0,0.0,9.015427154390451,3.1846499999999995,2.9305000000000003,9.36745,0.631,0.0,0.49130570493256,0.9322456740663401,0.0,0.0,28.171708518458548,3.4587217051007997,0.63581044591269,0.10505,0.33020000000000005,0.3873500000000001,0.24020000000000002,0.17235,0.17470000000000002,0.0955,0.0,0.0,0.40745,0.3296,0.04035,-0.0155,-0.048900000000000006,0.09165000000000001,0.051699999999999996,0.1365,0.013300000000000001,-0.0627,-0.128,0.0833,0.061599999999999995,0.02845,0.059399999999999994,0.038400000000000004,0.0187,0.0,0.0,0.08,-0.007550000000000001,-0.41315,0.0,-0.006249999999999999,435.81310158072915
ROCK,"Gibraltar Industries, Inc.",0.91585,7.14755,0.69345,0.0,7.7607,5.30685,4.77135,0.0,0.0,0.0,-0.107737280535227,0.1751437167477,-0.085973997908647,-0.11213433322696101,0.0,-0.23995,-0.15255000000000002,-0.04865,0.0,0.0,-0.107737280535227,7.7607,2.1235,6.197050000000001,4.0153362549823495,0.720809023665475,2.367,1.09286116298525,0.412193960066725,-56.9506,40.6456,0.0,29.7855,0.0,0.25970000000000004,0.47855,0.32324078680379,0.32362979898255,-3.3868,0.422214386736675,1.84252850267985,3.32015,3.0284999999999997,1.3958,0.0,7.7607,0.15699581054145,0.905098230698705,0.422214386736675,245.69607843137499,11.162198184051,10.221510057138001,0.0,-0.26475000000000004,-1.2796500000000002,-1.2704499999999999,-1.9560499999999998,-1.9512,-1.9512,0.005350000000000001,0.00185,-0.5,-0.12769999999999998,-0.07799999999999999,-0.02605,-0.0714,-0.18480000000000002,0.0119,-0.06175,-0.12245,0.0,0.0,0.0,0.0,-0.0007500000000000007,-0.0517,-0.5,-1.0,-1.0,-0.2187,-0.3218,-0.15889999999999999,-0.12285,-0.2364,0.0,-0.12645,149.54463243386263
ROG,Rogers Corp.,1.7305000000000001,1.8721999999999999,1.6290499999999999,8.7329,4.07445,9.0142,97.87465,0.7162969054472,0.427636624526855,0.50228645276735,0.018755935195957002,0.32446058327882,-0.001985780666719998,-0.0614896270692175,0.072363375473145,-0.0657,-0.05500000000000001,0.0027500000000000024,0.427636624526855,0.50228645276735,0.018755935195957002,4.07445,7.301349999999999,8.453050000000001,2.754786454523,0.7426802308003451,3.6095,2.9284698292354,1.2860699770509,-66.1926,95.38665,0.0,13.728349999999999,0.0,0.0,0.0,0.0,0.0,-82.15395000000001,0.0,1.42894875526245,1.5314999999999999,0.7589999999999999,4.3755500000000005,0.0,4.07445,0.065791593740745,-1.44571155860864,0.0,0.0,1.977465275427015,1.977465275427015,0.0,0.19349999999999998,0.6399,-0.698,-0.9106000000000001,-0.9133499999999999,-0.9312499999999999,0.00275,0.0,0.0,7.7726999999999995,1.67135,0.02385,-0.009149999999999998,-0.0601,-0.08215,-0.19525,-0.33725,0.01005,0.0838,0.0893,0.08549999999999999,0.028399999999999998,-0.029900000000000003,0.0,0.0,0.0,0.1421,0.10890000000000001,0.016400000000000012,-0.0033500000000000058,0.0,-0.09225,0.05779999999999999,357.9980454303833
ROIC,Retail Opportunity Investments Corp.,1.0816,1.0816,5475.0513,0.0,7.94255,0.0,49.12295,7.418220716429,0.0,0.0,-105.32543396900118,0.760813513458915,-124.12997141252238,-102.40175074680347,0.0,0.0,-0.01225,0.0,0.0,0.0,-105.32543396900118,7.94255,0.78265,0.0,0.02510152088825745,0.017645196395199195,0.0,0.0,0.0,0.0,22.97745,0.0,17772.1092,0.0,0.0457,0.0543,0.0,0.0,-0.11845,0.0,1.1014549634501,-0.03395000000000001,-2.7840000000000003,4.9239,-9.0,7.94255,-66.9803452677385,-45.847226355264,0.0,0.0,-0.16494724464024849,-0.16512982292096648,0.0,160.54175,-1.20925,-2.85415,-1.79665,-1.9263,-1.9263,-0.10139999999999999,0.0,0.0,0.5968,-5.7052499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644,0.3288,0.0,0.0,2.9339,338.5391201031887
ROLL,"RBC Bearings, Inc.",2.4465,2.9373,2.5401,28.4336,4.669,22.2005,16.9557,1.2517203678693,0.73871554074523,0.94810006605968,0.12674461780402,0.30784632074029,0.13541583242932,0.088768920502945,0.26128445925477,0.0834,0.086,0.0733,0.73871554074523,0.94810006605968,0.12674461780402,4.669,4.0501,2.03,3.0680277427209,0.73067787368169,7.377,2.5984145459121,0.67284280726037,-261.7789,71.7212,0.0,25.1087,0.0,0.1023,0.1356,0.11542769079105,0.11941925465839,19.2678,1.0702155878605,1.3259001153248,1.9061,1.4473,0.9907,0.0,4.669,0.14980961187032,0.75928850873569,1.0702155878605,28.322780454233,4.1543508984454,4.1543508984454,0.0,-0.2847,-0.3553,-0.4043,-0.2922,-0.2938,-0.2911,0.0009,0.0004,0.0,-0.0802,0.8211,0.0,-0.2014,-0.0507,0.0,0.0368,-0.1105,0.0,-0.0071,-0.0655,0.0,0.0,0.1713,0.0,0.0,0.0,-0.1525,0.0156,-0.016,0.1066,-0.4358,0.0,-0.1508,287.3705219975123
RPT,RPT Realty,0.85605,0.85605,3.4729,7.69355,6.6048,1.9428,8.517050000000001,0.27913485340214,0.52418430503555,-0.942935736182025,0.22353512635425699,0.7103685901890899,0.29378901256532997,-0.03387665765150499,-0.0241843050355315,0.0,-0.006349999999999998,0.0,0.52418430503555,-0.942935736182025,0.22353512635425699,6.6048,0.69035,0.0,0.1335933601354,0.10867309897277999,0.0,0.0,0.0,0.0,41.350750000000005,0.0,103.94345,0.0,0.5550999999999999,1.4809999999999999,0.0,0.0,0.88825,0.0,2.6673704305022,1.6999,0.5931500000000001,0.5116,0.6365,6.6048,0.410103457310275,0.05272319089354993,0.0,0.0,0.24652294853964,2.27688839641535,0.65502915451895,-0.09519999999999999,-0.5417000000000001,-0.218,-1.44235,-1.2156,-1.2156,0.3903,0.39005,-0.34255,0.34005,-0.59205,-0.1032,-0.12885,-0.2249,-0.052750000000000005,-0.09444999999999999,-0.2239,-0.0465,-0.0361,-0.16935,-0.034350000000000006,-0.06255,-0.0665,-0.0915,-0.15960000000000002,-0.26615,-0.4265,0.0,0.01935,-0.09485000000000002,-0.06555,0.0,0.10279999999999999,178.23763535222616
RRD,R.R. Donnelley & Sons Co.,0.62825,0.0,0.13724999999999998,2.7212,5.5381,1.76765,1.3327,3.73065981820295,0.18183326612226,0.43319780433534505,0.043780866777692995,0.24003286804961,0.0451866414479595,0.0096793423871577,0.818166733877735,0.028950000000000004,0.043449999999999996,0.0424,0.18183326612226,0.43319780433534505,0.043780866777692995,5.5381,3.0441000000000003,16.7652,4.51218258964055,1.1149417201328,1.5285,1.15192025255205,0.253895209731105,-27.124650000000003,66.05435,0.0,33.529799999999994,0.0,0.3842,1.57195,0.59366960824891,0.611176963574285,1.9217,0.32116020433708,4.0913891635969,15.89125,12.7985,7.42165,-3.5140000000000002,5.5381,0.10987532465986499,0.779192088465575,0.32116020433708,4.96077579895245,5.296045648626301,2.59252992830795,0.483536310329275,-0.10545,4.2494,5.057300000000001,4.98855,5.043200000000001,5.004700000000001,-0.009000000000000001,-0.0009500000000000012,0.0,-0.0358,0.09785000000000005,0.0072499999999999995,0.05335,0.0036999999999999984,-0.008300000000000002,0.038,0.030649999999999997,-0.0342,0.05495,0.0,0.0106,-0.1053,-0.16945,0.0169,0.0,0.0,0.013999999999999999,-0.0973,-0.020100000000000003,-0.0104,-0.0662,0.0,-0.03805,-65.02680185996745
RRGB,"Red Robin Gourmet Burgers, Inc.",1.0572,1.6587999999999998,0.38515,31.2785,149.00975,8.09665,4.21505,2.2997983185052,1.180292244582435,0.618901780518235,0.022596610778863498,0.198144320358035,0.022241652939340998,0.014685222935752449,-0.18029224458243498,0.03235,0.04265,0.02365,1.180292244582435,0.618901780518235,0.022596610778863498,149.00975,16.1079,58.69695,2.01816050839365,1.4467750335810998,0.5645,0.26099797269546,0.198019489987525,-8.1531,2.59835,0.0,5.06105,0.0,0.29625,0.5950500000000001,0.344612423531785,0.371937619024785,3.02205,0.459520984388025,2.00289222886175,5.2161,2.5164999999999997,1.23415,0.0,149.00975,0.0947217684388115,0.48499466897586496,0.459520984388025,4.1247871383857,1.9446262966284502,1.9446262966284502,0.0,-0.0688,-0.5144500000000001,-0.5166999999999999,-0.46825000000000006,-0.45855,-0.46095,-0.0121,-0.010299999999999998,0.0,-0.11335,2.0780000000000003,0.04075,0.15015,0.10055,0.07625,0.0716,0.0030000000000000027,-0.06895,-0.1363,-0.25105,0.0,0.11099999999999999,0.06315,0.0,0.0,0.0,0.13565,0.10544999999999999,-0.02525,0.07135,-0.15595,0.0,0.0668,60.05828367043946
RRTS,"Roadrunner Transportation Systems, Inc.",1.8816000000000002,12.4091,0.7223999999999999,753.22725,9.495149999999999,36.81235,65.62715,4.4066381157569,0.278431069033229,0.2171220092106625,0.0251734661658445,0.21722148657184998,0.037764879701535,0.002817106439577888,0.721568930966765,0.036000000000000004,0.00665,0.04615,0.278431069033229,0.2171220092106625,0.0251734661658445,9.495149999999999,4.74055,0.0,77.98258545606001,1.6323943477907998,1.609,1.3396844698092498,0.031124855515485002,0.0,43.00125,0.0,22.5285,0.0,0.2379,0.53605,0.277035239788643,0.285180122931933,1.36115,0.0542632850771579,1.8487922380963,1.5738999999999999,-0.0425,2.0235000000000003,0.0,9.495149999999999,0.0024741027138285,-0.9392408533242135,0.0542632850771579,0.044365875912409,0.649207267880315,0.649207267880315,0.0,0.12694999999999998,0.2945,0.8737,1.4206,1.225,1.225,0.2475,0.27575,0.0,0.8411,-1.3795,0.0,0.0,-0.05845,0.0,0.0,-0.26855,0.0,0.0,0.15535,0.0,0.0,0.0,0.0,0.0,0.0,0.2685,0.0,0.1738,0.2501,-0.22345,0.0,0.03915,-62.27873847316401
RST,"Rosetta Stone, Inc.",2.089,2.867,1.57855,26.40735,6.97735,13.3625,11.41465,4.7774504957171,0.842735298381355,0.9888931128610801,0.06622295493682201,0.8584217997794901,0.0656047117167925,0.052143270806437,0.157264701618662,0.1135,0.07995,0.16575,0.842735298381355,0.9888931128610801,0.06622295493682201,6.97735,24.31655,31.84225,13.007063054448,1.027662864071505,2.2569999999999997,1.9203307289755998,1.34410754712885,-95.5087,60.9353,0.0,6.540900000000001,0.0,0.0,0.0,0.0,0.0,127.24045000000001,0.0,1.49579735318765,2.14825,1.6640000000000001,6.0105,0.0,6.97735,0.14279882215927,0.7670699222558051,0.0,0.0,4.3536505823122,4.3536505823122,0.0,0.10790000000000001,-0.3204,-0.313,-0.022000000000000002,-0.5738,-0.1213,3.61615,0.12035000000000001,0.0,0.50725,0.8028500000000001,0.0,0.0,-0.3976,0.0,0.0,-0.2501,0.0,0.0,-0.12295,0.0,0.0,-0.18275,0.0,0.0,0.0,0.34819999999999995,0.46704999999999997,0.4252,-0.45630000000000004,-0.5,0.1601,0.18205000000000002,-20.506578418615796
RTEC,"Rudolph Technologies, Inc.",1.3872,1.52645,1.9848,4.7849,3.45305,10.76525,-0.7153,1.04354971240755,0.44233225267708,0.50274942377345,-0.12654186722987498,0.449398107029065,-0.11992644506259502,-0.11917564660685499,0.05766774732292,-0.028200000000000003,-0.02500000000000001,-0.0204,0.44233225267708,0.50274942377345,-0.12654186722987498,3.45305,7.58595,2.7626,10.2026351716674,0.6664888780749549,7.2145,4.8909525909811,2.8023905829139997,-271.2944,136.8888,0.0,20.534100000000002,0.0,0.0,0.0,0.0,0.0,-31.63295,0.0,1.18149103096655,0.06565000000000001,-0.013499999999999984,2.07285,0.0,3.45305,-0.034869681405976,0.366346036024995,0.0,0.0,-8.4012186650872,-8.4012186650872,0.0,1.13105,1.4092,1.4302000000000001,1.39655,1.3891,1.3891,0.01095,0.0143,0.0,0.2849499999999999,-0.037349999999999994,-0.02875,-0.039,-0.12735,0.0,0.00885,-0.06795,-0.0298,0.12,0.1427,-0.01745,-0.10830000000000001,-0.2808,0.0,0.0,0.0,0.64405,-0.0267,0.06589999999999999,0.028749999999999998,0.0,0.053000000000000005,0.0315,204.80824074513725
RTIX,"RTI Surgical Holdings, Inc.",0.81305,1.23275,1.0769000000000002,17.45455,8.3826,2.79455,-21.4557,0.88025158012145,0.346244825547015,0.46977441937993,-0.355561678825309,0.46419150099583,-0.355855954464205,-0.3715615095152485,0.153755174452985,-0.36475,-0.38945,-0.2316,0.346244825547015,0.46977441937993,-0.355561678825309,8.3826,2.5414,1.88985,3.6835492554218003,0.60007946490178,4.391,1.24390398491225,0.6505148676675601,-373.62125000000003,46.7599,0.0,35.81695,0.0,0.0278,0.0351,0.0240546838997495,0.0336721494497845,-110.2177,4.75719193490892,1.30851233650765,0.22825,0.15799999999999997,0.41764999999999997,0.0,8.3826,0.07513733973838051,0.444809282384565,4.75719193490892,12.568234630150549,4.03315322019776,4.03315322019776,0.0,0.05345,-7.0245999999999995,-7.01565,-11.021,-10.69975,-10.69975,0.047950000000000007,0.0483,0.0,0.8935500000000003,1.76285,-0.07995,-0.0023999999999999994,0.02735,0.0,0.0,0.13595,-0.0912,-0.07095,0.0,-0.028,0.0018500000000000044,0.027450000000000002,0.0,0.0,0.0,0.21039999999999998,0.08925,-0.15105000000000002,-0.249,-0.06585000000000002,0.0765,0.0468,36.09074581451395
RTW,"RTW Retailwinds, Inc.",1.094,1.1782,0.2266,0.0,93.9063,5.4341,4.1255,5.1393873678504,0.0,0.0,-0.023764372811483,0.25091414806169,-0.023767352919264,-0.013391610996598,0.0,-0.0529,-0.0648,-0.0705,0.0,0.0,-0.023764372811483,93.9063,4.2442,10.4906,5.381015506818,2.306100195406,1.475,0.67661437533658,0.6105426595142,-42.1391,3.4253,0.0,26.1126,0.0,0.0309,0.0649,0.034776318718006,0.060902988306626,-31.6861,4.0962962962963,2.0970340692915,0.9301,0.7066,1.4682,0.0,93.9063,0.05493332008841,0.75976491862568,4.0962962962963,9.2166666666667,4.1625893865262,4.1625893865262,0.0,-0.1477,0.2915,0.3015,0.3194,0.303,0.303,-0.0032,-0.0032,0.0,0.9533,3.6251,0.0,-0.0508,-0.0628,0.0,-0.0411,-0.1469,0.0,0.0,0.0,0.0,0.0991,-0.0658,0.0,0.0,0.0,-0.2123,-0.1698,-0.0444,-0.0614,-0.3077,0.0,-0.1044,-28.278395951245557
